
get PaymentMessage{orderId=1467444784053, payAmount=9025.87, paySource=1, payPlatform=1, createTime=1467444784260}
platformTaobao_3509496lg7_1467444780	3043102.080000001
platformTmall_3509496lg7_1467444780	2881182.2900000005
platformTmall_3509496lg7_1467444780	2881626.2900000005
platformTaobao_3509496lg7_1467444780	3074287.080000001
ratio_3509496lg7_1467444780	0.8802690413035241
ratio_3509496lg7_1467444780	0.4678811681772407
platformTmall_3509496lg7_1467444780	2887837.2900000005
platformTaobao_3509496lg7_1467444780	3093269.080000001
platformTmall_3509496lg7_1467444780	2890668.2900000005
platformTaobao_3509496lg7_1467444780	3098916.080000001
ratio_3509496lg7_1467444780	1.2733583044034351
platformTmall_3509496lg7_1467444780	2895192.2900000005
ratio_3509496lg7_1467444780	4.030705610179295
platformTaobao_3509496lg7_1467444780	3125071.080000001
platformTmall_3509496lg7_1467444780	2896198.2900000005
platformTaobao_3509496lg7_1467444780	3137630.080000001
ratio_3509496lg7_1467444780	0.2930898309361595
platformTaobao_3509496lg7_1467444780	3138246.080000001
ratio_3509496lg7_1467444780	0.37061742182514357
platformTmall_3509496lg7_1467444780	2925409.2900000005
platformTmall_3509496lg7_1467444780	2946670.2900000005
platformTaobao_3509496lg7_1467444780	3155725.080000001
ratio_3509496lg7_1467444780	2.328463080521216
platformTaobao_3509496lg7_1467444780	3160010.080000001
platformTmall_3509496lg7_1467444780	2971120.2900000005
ratio_3509496lg7_1467444780	1.5289798157086443
platformTmall_3509496lg7_1467444780	3020509.9200000004
ratio_3509496lg7_1467444780	2.2902037463029905
platformTaobao_3509496lg7_1467444780	3160048.080000001
platformTaobao_3509496lg7_1467444780	3167292.080000001
platformTmall_3509496lg7_1467444780	3075258.95
ratio_3509496lg7_1467444780	4.779897119341564
ratio_3509496lg7_1467444780	0.545354879098521
platformTaobao_3509496lg7_1467444780	3180719.080000001
platformTmall_3509496lg7_1467444780	3111991.43
platformTmall_3509496lg7_1467444780	3157415.29
ratio_3509496lg7_1467444780	2.9269592608147836
platformTaobao_3509496lg7_1467444780	3187178.080000001
platformTmall_3509496lg7_1467444780	3253640.31
platformTaobao_3509496lg7_1467444780	3215358.080000001
ratio_3509496lg7_1467444780	25.49020579588408
platformTmall_3509496lg7_1467444780	3292231.73
platformTaobao_3509496lg7_1467444780	3215874.080000001
ratio_3509496lg7_1467444780	731.2310843373493
ratio_3509496lg7_1467444780	5.454986518065791
platformTmall_3509496lg7_1467444780	3310516.3
platformTaobao_3509496lg7_1467444780	3251291.080000001
platformTmall_3509496lg7_1467444780	3310546.3
platformTaobao_3509496lg7_1467444780	3253426.080000001
ratio_3509496lg7_1467444780	3.066035867643344
platformTaobao_3509496lg7_1467444780	3272727.080000001
platformTmall_3509496lg7_1467444780	3357651.36
ratio_3509496lg7_1467444780	2.9430792357676263
platformTaobao_3509496lg7_1467444780	3273906.080000001
ratio_3509496lg7_1467444780	11.898094491276218
platformTmall_3509496lg7_1467444780	3357741.09
platformTaobao_3509496lg7_1467444780	3276738.080000001
ratio_3509496lg7_1467444780	4.223239858047457
platformTmall_3509496lg7_1467444780	3398204.53
ratio_3509496lg7_1467444780	2.1102249574076004
platformTmall_3509496lg7_1467444780	3430797.9099999997
platformTaobao_3509496lg7_1467444780	3284281.080000001
ratio_3509496lg7_1467444780	2.6182993960310608
platformTaobao_3509496lg7_1467444780	3312244.080000001
platformTmall_3509496lg7_1467444780	3461214.4999999995
platformTmall_3509496lg7_1467444780	3514277.1399999997
platformTaobao_3509496lg7_1467444780	3323725.080000001
ratio_3509496lg7_1467444780	24.522092929292928
platformTaobao_3509496lg7_1467444780	3327003.080000001
platformTmall_3509496lg7_1467444780	3531033.4199999995
ratio_3509496lg7_1467444780	35.617476525821594
platformTaobao_3509496lg7_1467444780	3329119.080000001
platformTmall_3509496lg7_1467444780	3613532.2399999993
ratio_3509496lg7_1467444780	352.86151162790696
platformTmall_3509496lg7_1467444780	3644366.269999999
platformTaobao_3509496lg7_1467444780	3329980.080000001
ratio_3509496lg7_1467444780	201.8329069767442
ratio_3509496lg7_1467444780	9.879129197495732
platformTmall_3509496lg7_1467444780	3696778.599999999
ratio_3509496lg7_1467444780	3.124967143757314
platformTaobao_3509496lg7_1467444780	3330255.080000001
platformTmall_3509496lg7_1467444780	3709245.039999999
ratio_3509496lg7_1467444780	4.6429396816905175
platformTmall_3509496lg7_1467444780	3742203.859999999
platformTaobao_3509496lg7_1467444780	3343913.080000001
ratio_3509496lg7_1467444780	3.026349925900096
platformTaobao_3509496lg7_1467444780	3344738.080000001
platformTmall_3509496lg7_1467444780	3768022.569999999
platformTmall_3509496lg7_1467444780	3845340.379999999
ratio_3509496lg7_1467444780	667.6011538461539
platformTaobao_3509496lg7_1467444780	3347936.640000001
platformTaobao_3509496lg7_1467444780	3353326.240000001
platformTmall_3509496lg7_1467444780	3877422.829999999
ratio_3509496lg7_1467444780	1.9978855893186005
platformTmall_3509496lg7_1467444780	3899543.189999999
ratio_3509496lg7_1467444780	5.212501501501502
platformTaobao_3509496lg7_1467444780	3390525.850000001
ratio_3509496lg7_1467444780	1.4118781519440378
platformTmall_3509496lg7_1467444780	3934882.339999999
platformTaobao_3509496lg7_1467444780	3408998.420000001
platformTaobao_3509496lg7_1467444780	3448931.0700000008
platformTmall_3509496lg7_1467444780	3964540.999999999
ratio_3509496lg7_1467444780	1.729709018435476
ratio_3509496lg7_1467444780	2.2231994876721104
platformTaobao_3509496lg7_1467444780	3506684.7000000007
platformTmall_3509496lg7_1467444780	4011877.019999999
ratio_3509496lg7_1467444780	1.2423153449756656
platformTmall_3509496lg7_1467444780	4042398.059999999
platformTaobao_3509496lg7_1467444780	3578920.7300000004
ratio_3509496lg7_1467444780	4.953661529680366
platformTaobao_3509496lg7_1467444780	3620358.1900000004
platformTmall_3509496lg7_1467444780	4098278.4699999993
ratio_3509496lg7_1467444780	3.0784126984126985
platformTmall_3509496lg7_1467444780	4142472.9299999992
platformTaobao_3509496lg7_1467444780	3667882.3000000003
platformTmall_3509496lg7_1467444780	4162384.8199999994
ratio_3509496lg7_1467444780	1.0898584120804948
platformTaobao_3509496lg7_1467444780	3673024.16
ratio_3509496lg7_1467444780	2.717011818110668
platformTaobao_3509496lg7_1467444780	3700828.04
platformTmall_3509496lg7_1467444780	4201612.819999999
platformTaobao_3509496lg7_1467444780	3712278.85
ratio_3509496lg7_1467444780	17.40985957873621
platformTmall_3509496lg7_1467444780	4203766.819999999
platformTmall_3509496lg7_1467444780	4224004.819999999
platformTaobao_3509496lg7_1467444780	3767748.3000000003
ratio_3509496lg7_1467444780	15.00227312013829
platformTmall_3509496lg7_1467444780	4225464.819999999
platformTaobao_3509496lg7_1467444780	3786386.43
ratio_3509496lg7_1467444780	15.975729406350668
platformTaobao_3509496lg7_1467444780	3806802.6100000003
ratio_3509496lg7_1467444780	5.659481578089339
platformTmall_3509496lg7_1467444780	4251553.819999999
platformTaobao_3509496lg7_1467444780	3838584.22
ratio_3509496lg7_1467444780	18.47539116551357
platformTmall_3509496lg7_1467444780	4259810.819999999
platformTaobao_3509496lg7_1467444780	3859769.5700000003
platformTmall_3509496lg7_1467444780	4272269.819999999
ratio_3509496lg7_1467444780	4.698235214508053
platformTmall_3509496lg7_1467444780	4280594.819999999
ratio_3509496lg7_1467444780	3.0385347921225385
platformTaobao_3509496lg7_1467444780	3868509.99
platformTmall_3509496lg7_1467444780	4286150.819999999
ratio_3509496lg7_1467444780	3.2529291604197903
platformTaobao_3509496lg7_1467444780	3890226.75
platformTaobao_3509496lg7_1467444780	3928549.37
platformTmall_3509496lg7_1467444780	4324364.819999999
ratio_3509496lg7_1467444780	5.160149925037481
platformTmall_3509496lg7_1467444780	4338746.819999999
platformTaobao_3509496lg7_1467444780	3966972.3000000003
ratio_3509496lg7_1467444780	4.925368253373313
ratio_3509496lg7_1467444780	1.6123800599700149
platformTmall_3509496lg7_1467444780	4380496.819999999
platformTaobao_3509496lg7_1467444780	3981598.24
platformTmall_3509496lg7_1467444780	4384959.819999999
platformTaobao_3509496lg7_1467444780	4011014.1100000003
ratio_3509496lg7_1467444780	0.9071626686656673
platformTaobao_3509496lg7_1467444780	4013422.6700000004
ratio_3509496lg7_1467444780	2.555350449775112
platformTmall_3509496lg7_1467444780	4393738.819999999
ratio_3509496lg7_1467444780	2.295855509745128
platformTmall_3509496lg7_1467444780	4398862.819999999
platformTaobao_3509496lg7_1467444780	4049689.4000000004
ratio_3509496lg7_1467444780	0.17270146176911547
platformTaobao_3509496lg7_1467444780	4098474.0900000003
platformTmall_3509496lg7_1467444780	4419665.819999999
platformTaobao_3509496lg7_1467444780	4133459.16
platformTmall_3509496lg7_1467444780	4430407.819999999
ratio_3509496lg7_1467444780	6.953370502248875
platformTmall_3509496lg7_1467444780	4438199.819999999
platformTaobao_3509496lg7_1467444780	4153469.5
ratio_3509496lg7_1467444780	1.1203007871064465
platformTmall_3509496lg7_1467444780	4448527.819999999
platformTaobao_3509496lg7_1467444780	4185680.95
ratio_3509496lg7_1467444780	1.7915995127436282
ratio_3509496lg7_1467444780	2.5094274737631186
platformTmall_3509496lg7_1467444780	4492638.819999999
platformTaobao_3509496lg7_1467444780	4187028.89
platformTaobao_3509496lg7_1467444780	4187235.65
platformTmall_3509496lg7_1467444780	4492771.819999999
ratio_3509496lg7_1467444780	0.43693871814092955
ratio_3509496lg7_1467444780	5.946728823088456
platformTmall_3509496lg7_1467444780	4517424.819999999
platformTaobao_3509496lg7_1467444780	4230911.68
ratio_3509496lg7_1467444780	5.372344452773613
platformTaobao_3509496lg7_1467444780	4256759.68
platformTmall_3509496lg7_1467444780	4518629.819999999
ratio_3509496lg7_1467444780	8.849449025487257
platformTaobao_3509496lg7_1467444780	4276108.68
platformTmall_3509496lg7_1467444780	4519872.819999999
platformTaobao_3509496lg7_1467444780	4284163.68
platformTmall_3509496lg7_1467444780	4553035.819999999
ratio_3509496lg7_1467444780	3.7706278110944527
ratio_3509496lg7_1467444780	4.933587893553224
platformTaobao_3509496lg7_1467444780	4291588.68
platformTmall_3509496lg7_1467444780	4559614.819999999
platformTmall_3509496lg7_1467444780	4561818.819999999
ratio_3509496lg7_1467444780	1.1139655172413794
platformTaobao_3509496lg7_1467444780	4291941.68
ratio_3509496lg7_1467444780	2.7641238755622193
platformTmall_3509496lg7_1467444780	4569875.819999999
platformTaobao_3509496lg7_1467444780	4291946.68
platformTaobao_3509496lg7_1467444780	4315712.68
ratio_3509496lg7_1467444780	0.9867119565217392
platformTmall_3509496lg7_1467444780	4574203.819999999
platformTaobao_3509496lg7_1467444780	4330326.68
platformTmall_3509496lg7_1467444780	4574705.819999999
ratio_3509496lg7_1467444780	3.0848050974512744
platformTaobao_3509496lg7_1467444780	4341450.68
platformTmall_3509496lg7_1467444780	4582232.819999999
ratio_3509496lg7_1467444780	1.9286225637181407
platformTmall_3509496lg7_1467444780	4583134.819999999
ratio_3509496lg7_1467444780	1.8364926911544228
platformTaobao_3509496lg7_1467444780	4351047.68
ratio_3509496lg7_1467444780	0.39556502998500753
platformTaobao_3509496lg7_1467444780	4351175.68
platformTmall_3509496lg7_1467444780	4588508.819999999
ratio_3509496lg7_1467444780	1.7435494752623688
platformTmall_3509496lg7_1467444780	4591930.089999999
platformTaobao_3509496lg7_1467444780	4366068.68
ratio_3509496lg7_1467444780	6.292185157421289
platformTaobao_3509496lg7_1467444780	4368623.68
platformTmall_3509496lg7_1467444780	4687689.199999999
ratio_3509496lg7_1467444780	3.58268928035982
platformTaobao_3509496lg7_1467444780	4399773.68
platformTmall_3509496lg7_1467444780	4734629.469999999
platformTaobao_3509496lg7_1467444780	4400773.68
ratio_3509496lg7_1467444780	4.6295099325337326
platformTmall_3509496lg7_1467444780	4798005.599999999
platformTaobao_3509496lg7_1467444780	4415896.68
platformTmall_3509496lg7_1467444780	4855174.779999998
ratio_3509496lg7_1467444780	4.210312968515742
platformTaobao_3509496lg7_1467444780	4451118.68
ratio_3509496lg7_1467444780	6.0738783733133435
platformTmall_3509496lg7_1467444780	4879099.689999999
platformTaobao_3509496lg7_1467444780	4483852.68
platformTmall_3509496lg7_1467444780	4907385.949999998
ratio_3509496lg7_1467444780	4.991945277361319
platformTaobao_3509496lg7_1467444780	4485489.68
platformTmall_3509496lg7_1467444780	4982964.189999999
ratio_3509496lg7_1467444780	3.8507983508245878
platformTaobao_3509496lg7_1467444780	4486322.68
ratio_3509496lg7_1467444780	6.190708395802099
platformTmall_3509496lg7_1467444780	5033114.139999999
platformTaobao_3509496lg7_1467444780	4492316.68
ratio_3509496lg7_1467444780	4.076911544227887
platformTmall_3509496lg7_1467444780	5041618.8999999985
platformTaobao_3509496lg7_1467444780	4498835.68
ratio_3509496lg7_1467444780	0.7902642428785608
platformTmall_3509496lg7_1467444780	5088123.449999998
platformTaobao_3509496lg7_1467444780	4532136.68
platformTmall_3509496lg7_1467444780	5142321.349999999
ratio_3509496lg7_1467444780	0.7444359070464769
platformTaobao_3509496lg7_1467444780	4542875.68
platformTmall_3509496lg7_1467444780	5200612.689999999
ratio_3509496lg7_1467444780	4.696156296851575
platformTaobao_3509496lg7_1467444780	4548810.68
ratio_3509496lg7_1467444780	5.869096701649175
platformTaobao_3509496lg7_1467444780	4551864.68
platformTmall_3509496lg7_1467444780	5213807.529999998
ratio_3509496lg7_1467444780	1.4116191904047974
platformTaobao_3509496lg7_1467444780	4559573.68
platformTmall_3509496lg7_1467444780	5237918.769999999
ratio_3509496lg7_1467444780	1.8372404422788604
platformTaobao_3509496lg7_1467444780	4565511.68
platformTmall_3509496lg7_1467444780	5281067.449999998
platformTmall_3509496lg7_1467444780	5321812.189999999
platformTaobao_3509496lg7_1467444780	4573158.68
ratio_3509496lg7_1467444780	2.7631896551724138
ratio_3509496lg7_1467444780	7.068871814092954
platformTmall_3509496lg7_1467444780	5328522.869999998
platformTaobao_3509496lg7_1467444780	4632965.43
ratio_3509496lg7_1467444780	1.4168768740629685
platformTmall_3509496lg7_1467444780	5355144.379999998
platformTaobao_3509496lg7_1467444780	4655666.37
platformTaobao_3509496lg7_1467444780	4722747.16
ratio_3509496lg7_1467444780	2.192773613193403
platformTmall_3509496lg7_1467444780	5386743.469999998
ratio_3509496lg7_1467444780	6.173777173913043
platformTaobao_3509496lg7_1467444780	4748923.71
platformTmall_3509496lg7_1467444780	5407792.539999998
platformTmall_3509496lg7_1467444780	5460265.699999998
ratio_3509496lg7_1467444780	7.30955303598201
platformTaobao_3509496lg7_1467444780	4749104.68
platformTmall_3509496lg7_1467444780	5481333.249999998
ratio_3509496lg7_1467444780	3.6143562593703153
platformTaobao_3509496lg7_1467444780	4780516.489999999
platformTaobao_3509496lg7_1467444780	4806793.709999999
platformTmall_3509496lg7_1467444780	5530676.029999998
ratio_3509496lg7_1467444780	0.25156484257871065
platformTmall_3509496lg7_1467444780	5547057.889999999
ratio_3509496lg7_1467444780	5.948191529235383
platformTaobao_3509496lg7_1467444780	4847919.899999999
platformTaobao_3509496lg7_1467444780	4934654.59
ratio_3509496lg7_1467444780	0.7991407421289356
platformTmall_3509496lg7_1467444780	5637179.3599999985
ratio_3509496lg7_1467444780	5.98584707646177
platformTmall_3509496lg7_1467444780	5717951.939999999
platformTaobao_3509496lg7_1467444780	4936676.56
ratio_3509496lg7_1467444780	2.0721607946026985
platformTaobao_3509496lg7_1467444780	5004779.1
platformTmall_3509496lg7_1467444780	5752807.889999999
platformTaobao_3509496lg7_1467444780	5037852.859999999
platformTmall_3509496lg7_1467444780	5821462.699999998
ratio_3509496lg7_1467444780	5.566101949025487
platformTaobao_3509496lg7_1467444780	5070244.109999999
ratio_3509496lg7_1467444780	1.460654047976012
platformTmall_3509496lg7_1467444780	5827523.709999998
platformTaobao_3509496lg7_1467444780	5124159.97
platformTmall_3509496lg7_1467444780	5873201.129999998
ratio_3509496lg7_1467444780	0.7895296101949026
platformTmall_3509496lg7_1467444780	5936253.619999998
platformTaobao_3509496lg7_1467444780	5218893.67
ratio_3509496lg7_1467444780	1.970256746626687
ratio_3509496lg7_1467444780	3.904396551724138
platformTaobao_3509496lg7_1467444780	5235117.8
platformTmall_3509496lg7_1467444780	5985657.259999998
ratio_3509496lg7_1467444780	0.6526368065967016
platformTaobao_3509496lg7_1467444780	5250310.2299999995
platformTmall_3509496lg7_1467444780	6025424.259999998
